"","ThermoMode","Group","ID","Lineage1.name","Lineage2.name","Lineage1.Mean.dS","Lineage2.Mean.dS","Lineage1.Mean.dN","Lineage2.Mean.dN","Lineage1.Mean.dNdS","Lineage2.Mean.dNdS","Lineage1.spp","Lineage2.spp","diff.dn.sd","diff.ds.sd","diff.dnds.sd","diff.dn","diff.ds","diff.dnds","diff.spp"
"95","Ectotherms","Amphibians",1,"Siphonopidae","Dermophiidae",0.675574667,1.304846667,0.019711333,0.027146333,0.0291771346127163,0.0208042321650043,28,14,NA,NA,NA,-0.320048223279074,-0.658277129110864,0.33822890583179,0.693147180559945
"96","Ectotherms","Amphibians",2,"Hynobiidae","Cryptobranchidae",0.7431805777,0.991927711066667,0.0162266110666667,0.0264744000666667,0.0225220323029878,0.0278322653551158,83,4,0.0653361457320135,0.284170902750453,0.28927901129962,-0.49113072953036,-0.280837692127912,-0.210293037402448,3.03254624667671
"97","Ectotherms","Amphibians",3,"Dicamptodontidae+Ambystomatidae","Salamandridae",0.919355931641026,0.913119965833333,0.0189203675384615,0.0193126709615385,0.02177917307866,0.0216973818469287,36,126,0.110127277128763,0,0.249431807055139,0.0188201284211079,-0.123794334834748,0.00710191758908719,1.25276296849537
"98","Ectotherms","Amphibians",4,"Plethodontidae","Amphiumidae",0.7961739001,0.9509301667,0.0241253667,0.0268903334,0.0320631953681899,0.028598058193315,491,3,0.127958634985816,0.157219422185461,0.239907936648526,-0.115941933172526,-0.192992133858277,0.0770502006857507,5.09783183912641
"99","Ectotherms","Amphibians",5,"Bombinatoridae","Alytidae",0.622008444333333,0.568154694416667,0.0166798055,0.0147673610833333,0.0269542122072984,0.0261709537436806,10,12,0.123634616716842,0,0.131140947089146,-0.124529655569726,-0.116767428077152,-0.0309345793162384,0.182321556793954
"100","Ectotherms","Amphibians",7,"Calyptocephalellidae","Myobatrachidae",0.5177166665,0.6070091665,0.017397833,0.021149667,0.0347841753350576,0.0349580301625927,5,133,0.125542649259214,0,0.413531597287188,0.1976969744105,-0.116767428077152,0.0280031534934788,3.28091121578765
"101","Ectotherms","Amphibians",9,"Mantellidae","Rhacophoridae",0.978956611166667,0.661664888833333,0.0254332778333333,0.0277589443333333,0.0261525958408146,0.0430114604402901,232,434,0.0281285531874986,0,0.17076699104027,0.0876226418459322,-0.116767428077152,0.488848354908534,0.626307162434095
"102","Ectotherms","Reptiles",1,"Alligatoridae","Crocodylidae+Gavialidae",0.7321167708375,1.0905524375,0.02608302915,0.0270780250375,0.0371166835013969,0.0264699115559207,8,18,0.0985041247763079,0,0.178898267983577,0.0432161213413823,-0.116767428077152,-0.346873734338079,0.810930216216329
"103","Ectotherms","Reptiles",3,"Trionychidae","Carettochelyidae",0.7236573334,1.1480545667,0.0199786666,0.0268267001,0.0303095212599039,0.0250724784261134,33,1,0.126921742561033,0.148245995129626,0.107936526451478,-0.300351416006237,-0.493689549587185,0.193338133580948,3.49650756146648
"104","Ectotherms","Reptiles",4,"Dermochelyidae","Cheloniidae",0.210012888833333,0.175192277833333,0.005592222,0.006038111,0.0266446931959566,0.0343082058453068,1,6,0.210855250953044,0,0.105126773179374,0.0617402280754759,-0.507608555998506,0.248432939712336,1.79175946922805
"105","Ectotherms","Reptiles",5,"Platysternidae","Emydidae",0.297592111,0.210061333,0.0173864446666667,0.0143502223333333,0.0585183296604103,0.0683750276798975,1,53,0.0347959905573283,0,0.0180497227644786,-0.192296638443865,-0.507608555998506,0.155712449281667,3.97029191355212
"106","Ectotherms","Reptiles",6,"Geoemydidae","Testudinidae",0.19504175997,0.21200136335,0.01405520665,0.00774900333,0.0723666848371167,0.0365203375163324,71,60,0.252947599607345,0.184811847156347,0.208175342344178,0.609426644705132,-0.0891002156401331,0.698526860345265,0.168335314819215
"107","Ectotherms","Reptiles",8,"Diplodactylidae","Pygopodidae+Carphodactylidae",0.790846667,0.861157667,0.017487,0.016651667,0.0221117452088851,0.019336374322729,124,70,NA,NA,NA,0.0489474161966337,-0.0851735065051319,0.134120922701766,0.571786323555678
"108","Ectotherms","Reptiles",9,"Scincidae","Xantusiidae+Cordylidae+Gerrhosauridae+",0.8991336667,0.8822563333,0.0224992001,0.02758015,0.0272329187004732,0.0328180392254404,1075,125,0.095188079344677,0.402889970743088,0.475959649770261,-0.202413031405973,-0.00456745376685674,-0.197845577639116,2.15176220325946
"109","Ectotherms","Reptiles",10,"Amphisbaenidae","Trogonophidae",1.1376833335,1.2669345,0.0262568335,0.0216145,0.0230823085897887,0.0177665326455516,65,4,0.116806272354447,0.389011478956277,0.27220520660183,0.193165455563457,-0.0865723621401068,0.279737817703564,2.78809290877575
"110","Ectotherms","Reptiles",12,"Helodermatidae+Xenosauridae","Anguidae+Diploglossidae+Anniellidae",1.97856770825,1.013657375,0.025313875,0.02793945825,0.0131974475104162,0.0280368467763634,14,111,0.0431544737110481,0,0.153936388323353,0.0986280703685325,-0.361645016869498,0.761852549137721,2.07047287169708
"111","Ectotherms","Reptiles",14,"Polychrotidae+Liolaemidae","Opluridae+Leiosauridae+Hoplocercidae",0.9485045,1.045542,0.0198118335,0.017299,0.0208911159561412,0.018133723389633,326,60,0.0456107675025044,0.389905322677563,0.435516090180066,0.135966532865955,-0.0554637192566419,0.191430252122596,1.69255281914461
"112","Ectotherms","Reptiles",15,"Iguanidae","Leiocephalidae",0.6693593334,1.7494781334,0.0143320668,0.01687,0.0219990324228257,0.0105369054461493,40,15,0.108544631873363,0.270647717497174,0.314211704666313,-0.167057798856273,-0.940619634911886,0.773561836055613,0.980829253011726
"113","Ectotherms","Reptiles",16,"Crotaphytidae","Corytophanidae",0.645829333,0.771843333,0.013807667,0.015175,0.02137974584688,0.0196607256307026,12,8,NA,NA,NA,-0.0944253193495257,-0.178246314426182,0.0838209950766564,0.405465108108165
"114","Ectotherms","Reptiles",17,"Tropidophiidae","Aniliidae",1.307823,1.072515333,0.022543667,0.017783,0.0172375520234772,0.0165806487355832,10,1,NA,NA,NA,0.237211239171441,0.198357254556026,0.0388539846154154,2.30258509299405
"115","Ectotherms","Reptiles",18,"Xenopeltidae","Pythonidae+Loxocemidae",0.588545333,0.617467,0.010683667,0.009914,0.0181526662449976,0.0160559187778456,1,35,NA,NA,NA,-0.0747682270617629,0.198357254556026,-0.122739897670894,3.55534806148941
"116","Ectotherms","Reptiles",19,"Colubridae","Elapidae+Micrelapidae+Lamprophiidae+Cyclocoridae",0.58003514332,0.67571359332,0.01629273,0.01995348003,0.02953042199427,0.0305862379848215,990,572,0.183288890516149,0.283425968067215,0.244537037085496,-0.200508479662251,-0.159612020005805,-0.0408964596564464,0.548565951748838
"117","Endotherms","Mammals",1,"Ornithorhynchidae","Tachyglossidae",0.3567213335,0.229999833,0.0066701665,0.0099983335,0.0187143168242647,0.0436305086981935,1,4,0.0426795987907752,0,0.0690935065438685,0.404204464755229,0.474570922189233,0.843763321124397,1.38629436111989
"118","Endotherms","Mammals",2,"Thylacomyidae","Peramelidae",0.590332888888889,0.370569889,0.010441926,0.00689048155555556,0.0183854601635118,0.0187371797991005,2,22,0.102653143289847,0,0.278471133394691,-0.422093651227653,0.501718072136609,0.0306782648993718,2.39789527279837
"119","Endotherms","Mammals",3,"Myrmecobiidae","Dasyuridae",0.6274032668,0.8621494833,0.01456338335,0.01218858335,0.0252457813049734,0.0148883183181302,2,73,0.195124834325049,0,0.383391403363764,-0.175451179163386,-0.160865983132718,-0.532764144636643,3.59731226058845
"120","Endotherms","Mammals",4,"Phascolarctidae","Vombatidae",0.3907411665,0.2257855,0.0216788335,0.0070341665,0.0554943772214165,0.0311785232074776,1,3,0.00182817951997247,0,0.0187325605636429,-1.12556236375725,-0.219859363449761,-0.576866687971392,1.09861228866811
