"","ThermoMode","Group","ID","Lineage1.name","Lineage2.name","Lineage1.Mean.dS","Lineage2.Mean.dS","Lineage1.Mean.dN","Lineage2.Mean.dN","Lineage1.Mean.dNdS","Lineage2.Mean.dNdS","Lineage1.spp","Lineage2.spp","diff.dn.sd","diff.ds.sd","diff.dnds.sd","diff.dn","diff.ds","diff.dnds","diff.spp"
"88","Endotherms","Mammals",18,"Castoridae+Anomaluridae","Heteromyidae+Geomyidae ",0.045236,0.0721325555555556,0.00538566666666667,0.00813177777777778,0.119069123453177,0.11274425650612,9,100,0.0348413895904881,0.0212171801303944,0.0141174887768473,0.411827003923204,0.466381099327769,-0.054554095404565,2.40794560865187
"89","Endotherms","Mammals",19,"Muridae","Cricetidae",0.0464460166666667,0.0415277266666667,0.00552756666666667,0.00482218333333333,0.119121841258421,0.116216554931512,730,681,0.0940033622647773,0.105251658701472,0.0376371667489463,0.139669998919239,0.114759721516172,0.0249102774030663,0.0694822279929248
"90","Endotherms","Mammals",20,"Soricidae+Erinaceidae","Talpidae",0.0934713333333333,0.0589354583333333,0.0111963333333333,0.00682145833333333,0.120071967605578,0.115921926109797,400,39,0.0933546731498947,0.117882740200245,0.0288591963117681,0.49506232014074,0.459929551014657,0.0351327691260831,2.32790290097834
"91","Endotherms","Mammals",21,"Megadermatidae","Craseonycteridae",0.03634,0.038259,0.00478766666666667,0.005779,0.131746468537883,0.151049426278784,5,1,NA,NA,NA,-0.188187490554064,-0.0514597637448473,-0.136727726809217,1.6094379124341
"92","Endotherms","Mammals",22,"Hipposideridae+Rhinolophidae","Pteropodidae",0.036108525,0.0364536916666667,0.00483989166666667,0.00500796666666667,0.134068905437255,0.137357726680846,158,186,0.0599580111279892,0.0512047961372353,0.0181894479633319,0.0335703295182484,0.00916850110759437,0.024401828410654,0.163151640686235
"93","Endotherms","Mammals",23,"Noctilionidae+Furipteridae","Mormoopidae+Phyllostomidae",0.0400428333333333,0.0277318333333334,0.00556833333333333,0.003574,0.139095379038929,0.129146681668597,4,170,0.0329809093814643,0.0144407264507079,0.0474216358321713,-0.442831878668635,-0.367854998321494,-0.0749768803471408,3.74950407593037
"94","Endotherms","Mammals",24,"Molossidae","Miniopteridae+Vespertilionidae",0.0318807666666667,0.0396636666666667,0.00427546666666667,0.00570656666666667,0.134087409384273,0.144280767755473,100,407,0.188028098687638,0.160103503044654,0.0714987563778088,0.285402422088811,0.213261335375901,0.0721410867129103,1.4036429994545
"95","Endotherms","Mammals",25,"Hyaenidae+Eupleridae+Herpestidae+Viverridae","Felidae",0.0256842380952381,0.0168897333333333,0.00305734761904762,0.00187828095238095,0.118858321828643,0.111231899018632,80,40,0.134443752428659,0.111989489788226,0.0579000402137436,0.478409872387348,0.412697444746665,0.0657124276406831,0.693147180559945
"96","Endotherms","Mammals",26,"Odobenidae+Otariidae","Phocidae",0.00935973958333334,0.00760589583333333,0.00161494791666667,0.0011173125,0.166274338252212,0.146726396685417,17,19,0.406814574776726,0.140114239825556,0.275988866807098,-0.29150551477294,-0.201316083631722,-0.0901894311412178,0.111225635110224
"97","Endotherms","Mammals",27,"Equidae","Tapiridae+Rhinocerotidae",0.0243482380952381,0.0200214476190476,0.0032243619047619,0.0028448,0.132415567303001,0.142117437816883,8,9,0.0407344645707958,0.0104469263885207,0.0412498852537584,-0.125110162128861,-0.195662228453184,0.0705520663243235,0.117783035656384
"98","Endotherms","Mammals",28,"Tayassuidae","Suidae",0.0193363333333334,0.018699,0.00251883333333333,0.00215566666666667,0.130265500248543,0.115295894836688,3,19,0.0191925201382183,0.00489663186178237,0.0240891520000001,-0.155840859067277,-0.033527679382404,-0.122313179684873,1.84582669049833
"99","Endotherms","Mammals",29,"Balaenidae","Balaenopteridae+Neobalaenidae+Eschrichtiidae",0.00284853571428571,0.00376685714285714,0.000539583333333333,0.000711380952380952,0.189448471399868,0.188900440244229,4,9,0.0597105134959838,0.0585029883673819,0.0465274265606631,0.276641886975808,0.279884170719046,-0.00324228374323844,0.810930216216329
"100","Endotherms","Mammals",30,"Physeteridae","Kogiidae",0.003552,0.006318,0.000728666666666667,0.00111233333333333,0.205142642642643,0.176057824205972,1,2,NA,NA,NA,0.422998810014887,0.57589187724997,-0.152893067235083,0.693147180559945
"101","Endotherms","Mammals",31,"Lipotidae","Pontoporiidae+Iniidae",0.005258,0.0060005,0.00112033333333333,0.001137,0.21304074502667,0.18948660196445,1,2,0.0503362927901488,0.0270377805751695,0.0232985122149793,0.0151185959911984,0.132300838903062,-0.117182242911863,0.693147180559945
"102","Endotherms","Mammals",32,"Monodontidae+Phocoenidae","Delphinidae",0.00365977333333333,0.00361233333333333,0.000688873333333333,0.00065408,0.188395803520532,0.181060595442794,8,34,0.0872216445800855,0.0853877337788796,0.0454130537170527,-0.0496439505598638,-0.00984066520038045,-0.0398032853594833,1.44691898293633
"103","Endotherms","Mammals",33,"Antilocapridae","Giraffidae",0.0166048888888889,0.0116938888888889,0.00219577777777778,0.00159888888888889,0.132235437030971,0.136697255796583,1,3,0.0457567007133133,0.0212812756819403,0.0249947272885068,-0.317673272349372,-0.350742999107121,0.0330697267577492,1.09861228866811
"104","Endotherms","Mammals",34,"Cervidae","Moschidae+Bovidae",0.01556489,0.0149213566666667,0.00188782666666667,0.00196931666666667,0.121007412783419,0.131666731760615,51,150,0.151792424774035,0.088724405768594,0.0771636820141847,0.0413078093155078,-0.0421927956419924,0.0835006049575003,1.07880966137193
"105","Endotherms","Mammals",35,"Mephitidae","Ailuridae+Procyonidae+Mustelidae",0.0243205666666667,0.0229195,0.00302913333333333,0.00256096666666667,0.124547400326672,0.112070456578044,1,74,0.0948443542828327,0.12079858566736,0.0392331794862939,-0.171551462295178,-0.0653551350772932,-0.106196327217884,4.30406509320417
"106","Endotherms","Birds",1,"Casuariidae","Tinamidae",0.0134715666666667,0.0583743,0.00216996666666667,0.0074073,0.161068065070967,0.127055680993167,4,46,0.0563797583665636,0.0645264984757958,0.0251039308325495,1.22772934938557,1.46532966380757,-0.237600314422001,2.4423470353692
"107","Endotherms","Birds",2,"Odontophoridae","Phasianidae",0.0244307777777778,0.0195055777777778,0.00339064444444444,0.00259171111111111,0.139176583323433,0.132862955202513,34,185,0.029429045662934,0.0658600237499018,0.0469935877143652,-0.268953126003645,-0.223634834410372,-0.045318291593273,1.69399530046216
"108","Endotherms","Birds",3,"Anseranatidae","Anatidae",0.0129246666666667,0.0251337333333333,0.0019206,0.0035406,0.148598741009439,0.140956992826209,1,174,0.0632220775275545,0.0709258297462922,0.00862657291405012,0.61008751921216,0.662930309307282,-0.052842790095122,5.15905529921453
"109","Endotherms","Birds",4,"Podicipedidae","Phoenicopteridae",0.0195003333333333,0.0119956666666667,0.00290033333333333,0.00169066666666667,0.14873250029914,0.14093978381082,23,6,NA,NA,NA,0.539702744448959,0.485886085980118,0.0538166584688411,1.34373474670109
"110","Endotherms","Birds",5,"Psophiidae","Aramidae+Gruidae",0.0184339166666667,0.01355125,0.00274825,0.00192141666666667,0.149088231974044,0.141778242823305,3,11.5,0.333868266111041,0.284058957921321,0.0506489797549332,-0.218575411177993,-0.193148152014842,-0.0254272591631515,1.4817315064926
"111","Endotherms","Birds",6,"Heliornithidae+Sarothruridae","Rallidae",0.0271665,0.0256164166666667,0.00391733333333334,0.00336483333333333,0.144197761516015,0.131402448719091,3,152,0.0237931727057267,0.0323048040663214,0.017558876323659,-0.152184005465825,-0.0591389770380355,-0.0930450284277894,3.92526823217817
"112","Endotherms","Birds",7,"Hemiprocnidae+Apodidae","Trochilidae",0.0237406666666667,0.0379403333333333,0.00365566666666667,0.00566233333333333,0.153983319760748,0.149243109795205,4,362,NA,NA,NA,0.4375575818591,0.468825279483746,-0.0312676976246455,4.50534985070588
"113","Endotherms","Birds",8,"Caprimulgidae_Nyctiprogne et al.","Caprimulgidae_Caprimulgus et al.",0.00950266666666666,0.0114778888888889,0.00136455555555555,0.001538,0.143613843712444,0.134776453853486,97,97,0.098977808608946,0.140506582640648,0.0455246879585111,-0.11592113068916,-0.180488031258652,0.064566900569492,0
"114","Endotherms","Birds",9,"MUSOPHAGIFORMES","OTIDIFORMES",0.0235255666666667,0.0234723666666667,0.0036519,0.00366893333333333,0.155546583982464,0.156352610961157,23,26,0.0204994855458488,0.0611310842284538,0.0474238190539453,0.0046144265292785,-0.00124291260084264,0.00585733913012125,0.122602322092332
"115","Endotherms","Birds",10,"MESITORNITHIFORMES","PTEROCLIFORMES",0.0312201111111111,0.0247866666666667,0.00472788888888889,0.00422244444444444,0.151438228882419,0.170337777398059,3,16,0.0376750190285809,0.0395627453673266,0.0153349854150412,-0.113650783877389,-0.231241004808019,0.11759022093063,1.67397643357167
"116","Endotherms","Birds",11,"CUCULIFORMES","COLUMBIFORMES",0.0412325333333333,0.03193344,0.00620441333333333,0.00483850666666667,0.151009886652695,0.151577339491371,150,351,0.0975447551260793,0.124328790859454,0.0303030723020467,-0.24622564696878,-0.250506013643166,0.00428036667438599,0.85015092936961
"117","Endotherms","Birds",12,"PHAETHONTIFORMES","EURYPYGIFORMES",0.0188193333333333,0.0321905,0.0028045,0.0045805,0.14901834316714,0.142286101588181,3,1,0.0415757088053458,0.0264721259687654,0.015103582836581,-0.490470498315794,-0.536680109689174,0.0462096113733805,1.09861228866811
"118","Endotherms","Birds",13,"Fregatidae","Sulidae+Anhingidae+Phalacrocoracidae",0.0115064666666667,0.0185439333333333,0.0018534,0.00308986666666667,0.161078674947794,0.166795617902658,5,35.6,0.0689406020426701,0.0810655311446424,0.015599606530252,0.509332352942883,0.474577538562383,0.0347548143805002,1.8412148007914
"119","Endotherms","Birds",14,"Threskiornithidae","Pelecanidae+Ardeidae",0.0133196888888889,0.0174005333333333,0.00209731111111111,0.00278211111111111,0.157456190214036,0.160639610703709,36,59.2,0.213203401006589,0.166949548864956,0.0483663903549567,0.206036970414935,0.233621224663213,-0.0275842542482773,0.855333223803211
"120","Endotherms","Birds",15,"PROCELLARIIFORMES","SPHENISCIFORMES",0.0122843066666667,0.0116495733333333,0.00208077333333333,0.00198678666666667,0.169304892995196,0.170549918178449,65.6,18,0.0977336525145272,0.0843199913075699,0.0395855805289442,-0.00573131319082819,-0.00543861711263475,-0.000292696078193444,1.14643638983558
"121","Endotherms","Birds",16,"Burhinidae","Chionidae+Pluvianellidae",0.0118540833333334,0.018725,0.0016665,0.00256675,0.140587652822158,0.137118413396235,10,1.5,0.00929341545029049,0.0197486545903988,0.0143253193861922,-0.431940401718238,-0.457064832502507,0.0251244307842677,1.95601150271407
"122","Endotherms","Birds",17,"Recurvirostridae+Ibidorhynchidae+Haematopodidae","Charadriidae",0.01021825,0.0105465833333333,0.00139508333333333,0.00143541666666667,0.136276967447741,0.136092901715456,5.5,68,0.15412936164886,0.123456792977704,0.0320533378120025,0.0310777093223722,0.0321032317666179,-0.00102552244424547,3.06821515867908
"123","Endotherms","Birds",18,"Scolopacidae","Pedionomidae+Thinocoridae+Jacanidae+Rostratulidae",0.0160831111111111,0.0241049111111111,0.002074,0.00327851111111111,0.129266604123198,0.136148205169455,98,3.8,0.140468511033673,0.165196316339418,0.0321669548574985,-0.458866443361314,-0.406879328288664,-0.0519871150726507,3.45237538264338
"124","Endotherms","Birds",19,"Dromadidae","Glareolidae",0.007178,0.011747,0.00107316666666666,0.00173466666666666,0.149507854889707,0.147669682877808,1,17,0.0454737617083838,0.0497482329967204,0.0042744712883365,0.479599754930591,0.491966666527917,-0.0123669115973267,2.83321334405622
"125","Endotherms","Birds",20,"Laridae","Stercorariidae+Alcidae",0.00804561333333333,0.00769386666666667,0.0011748,0.00124674666666667,0.145790972733383,0.162101530076744,103,25,0.100779540711088,0.0806389637910284,0.0344021757083868,-0.063822698236747,0.0422780984265324,-0.106100796663279,1.41585316336144
"126","Endotherms","Birds",21,"Cathartidae","Sagittariidae+Accipitridae+Pandionidae",0.0110465333333333,0.0147340666666667,0.00168186666666667,0.0022108,0.152253009710707,0.150030107575487,7,255,0.0292494922909631,0.0238129924370693,0.00802672369733228,0.272993996661539,0.287728814990059,-0.0147348183285201,3.59535339610311
"127","Endotherms","Birds",22,"CARIAMIFORMES","FALCONIFORMES",0.0195124666666667,0.0224006666666667,0.00305396666666667,0.00347633333333333,0.156522697294257,0.155124901614798,2,65,0.116738742964945,0.109734384921647,0.0103829998517086,0.122078886514071,0.131064645743732,-0.00898575922966067,3.48124008933569
"128","Endotherms","Birds",23,"Tytonidae","Strigidae",0.0196622,0.0181272666666667,0.00291833333333333,0.00262793333333333,0.148444222163961,0.144768565019569,20,234,0.128823572107573,0.106344903887316,0.0236887869257778,-0.112669969399646,-0.0875053996796472,-0.025164569719999,2.45958884180371
"129","Endotherms","Birds",24,"Bucorvidae","Bucerotidae",0.0105796666666667,0.014811,0.00154833333333333,0.002161,0.146349916506505,0.145905070555668,2,59,NA,NA,NA,0.333391993927059,0.33643622799714,-0.00304423407008136,3.38439026334577
"130","Endotherms","Birds",25,"Upupidae","Phoeniculidae",0.029437,0.034349,0.00416233333333333,0.004655,0.141398013837461,0.135520684736091,4,9,NA,NA,NA,0.111866096264133,0.154320519668696,-0.0424544234045634,0.810930216216329
"131","Endotherms","Birds",26,"Coraciidae","Brachypteraciidae",0.021649,0.0248133333333333,0.00244233333333333,0.003385,0.112815064591128,0.136418592154756,13,5,NA,NA,NA,-0.326400039854522,-0.136421879100646,-0.189978160753877,0.955511445027436
"132","Endotherms","Birds",27,"Todidae","Momotidae+Alcedinidae",0.0307891666666667,0.029537,0.00414133333333333,0.0039045,0.134514530506693,0.132010987879874,5,65,0.0975144639399172,0.032241847038287,0.0652726169016304,-0.0616124849919588,-0.0420254232127302,-0.0195870617792285,2.08688584792671
"133","Endotherms","Birds",28,"Bucconidae","Galbulidae",0.0325306666666667,0.0299666666666667,0.005067,0.00411533333333333,0.155760718091647,0.137330367074527,38,18,NA,NA,NA,0.20802909119018,0.0820975813688616,0.125931509821317,0.747214401830221
"134","Endotherms","Birds",29,"Indicatoridae","Picidae",0.0151933333333334,0.0199891666666667,0.00243116666666666,0.00288683333333333,0.160016262432843,0.144383175694957,17,239,0.0571269220907737,0.0421479528802629,0.0149789692105105,0.170992641860112,0.273825620613644,-0.102832978753531,2.64325020787529
"135","Endotherms","Birds",30,"Megalaimidae","Lybiidae+Ramphastidae+Capitonidae+Semnornithidae",0.0215,0.0188678333333333,0.0030795,0.00283033333333333,0.143233584048523,0.150021042533903,34,36,0.133308638108813,0.166429456284005,0.0490601455511544,-0.0577863233905194,-0.0780503345630383,0.020264011172519,0.380707274186538
"136","Endotherms","Birds",31,"Psittaculidae","Psittacidae",0.0122958666666667,0.01152476,0.00200401333333333,0.00193310666666667,0.162880529378277,0.167771959229751,197,181,0.145903622995597,0.142177644373345,0.0196295511324821,0.0268972355014856,0.056695753537841,-0.0297985180363556,0.0847066974721624
"137","Endotherms","Birds",32,"Eurylaimidae","Calyptomenidae+Pittidae+Sapayoidae",0.02159375,0.0205636666666667,0.00304108333333333,0.00298333333333333,0.140833813095174,0.144878703864858,9,14.25,0.0635999606766614,0.0525673881200117,0.0567732567359251,0.126305683429977,0.123464423359062,0.00284126007091473,1.14877996253365
"138","Endotherms","Birds",33,"Thamnophilidae+Conopophagidae+Melanopareiidae","Grallariidae+Formicariidae+Rhinocryptidae+Furnariidae",0.0236574444444445,0.0205725555555556,0.00333388888888889,0.00284835555555556,0.141512658683633,0.138842285126357,238,204.4,0.216386513574048,0.168005327448172,0.0896099432433539,-0.101192520640475,-0.0672955850701592,-0.0338969355703159,1.02523066462436
"139","Endotherms","Birds",34,"Pipridae","Cotingidae+Tityridae+Tyrannidae",0.0117212933333333,0.0143076133333333,0.00176988,0.00208,0.151018555875223,0.145910431938925,54,280.8,0.1645739318325,0.204390869432905,0.0573934631304423,0.0679735957955994,0.0850637271229508,-0.0170901313273514,1.32886954100488
"140","Endotherms","Birds",35,"Dasyornithidae","Acanthizidae+Pardalotidae+Meliphagidae",0.0149011666666666,0.0148535,0.00207733333333333,0.00220816666666666,0.139412858275012,0.148663013191316,3,131.5,0.00762413917957101,0.0161976003370594,0.00857346115748868,0.0611071757768791,-0.00313723622985718,0.0642444120067354,3.64279135064263
"141","Endotherms","Birds",36,"Platysteiridae+Vangidae+Malaconotidae+Pityriasidae+Aegithinidae","Rhagologidae",0.01057,0.007448,0.00171866666666667,0.00117966666666667,0.162598549353517,0.158387039026137,32,1,NA,NA,NA,0.376316883713613,0.35007425990738,0.0262426238062334,3.46573590279973
"142","Endotherms","Birds",37,"Machaerirhynchidae","Artamidae",0.00930133333333333,0.00811066666666667,0.00150666666666667,0.00132966666666667,0.161983944954129,0.163940489889857,2,24,NA,NA,NA,-0.12497142092087,-0.136977691268109,0.0120062703472392,2.484906649788
"143","Endotherms","Birds",38,"Neosittidae","Mohouidae",0.0145976666666667,0.0127566666666667,0.002253,0.00159933333333333,0.15433973466079,0.125372354324536,3,3,NA,NA,NA,0.342675785700716,0.134807687821038,0.207868097879679,0
"144","Endotherms","Birds",39,"Falcunculidae","Oreoicidae",0.009703,0.00994033333333333,0.001447,0.00154533333333333,0.149129135318974,0.155460916803595,1,3,NA,NA,NA,0.0657471891600467,0.0241654386036263,0.04158175055642,1.09861228866811
"145","Endotherms","Birds",40,"Oriolidae","Pachycephalidae",0.010734,0.0110213333333333,0.00171166666666667,0.00171,0.159462145208372,0.155153641422696,39,64,NA,NA,NA,-0.000974184197844785,0.0264165147866819,-0.0273906989845267,0.495321437230025
"146","Endotherms","Birds",41,"Paramythiidae","Vireonidae",0.0114875555555555,0.0143673333333333,0.00187966666666667,0.00224744444444444,0.163627789063456,0.156770028084025,3,64,0.0643766263210916,0.095642095287158,0.0320101132961441,0.17733970291742,0.220535537932043,-0.0431958350146235,3.06027079469156
"147","Endotherms","Birds",42,"Dicruridae","Rhipiduridae",0.008845,0.012567,0.00135533333333334,0.00192683333333333,0.153250757820986,0.15377752950642,30,55,0.16810096593871,0.183837246818407,0.0157362808796969,0.344375282518087,0.341112538077672,0.00326274444041508,0.606135803570316
"148","Endotherms","Birds",43,"Monarchidae","Ifritidae+Paradisaeidae",0.0122590666666667,0.00718273333333333,0.00174713333333334,0.001172,0.142517485453669,0.163139612004744,106,45,0.0308083865601041,0.0169428359577186,0.017376486080906,0.399699202456171,0.534730623080409,-0.135031420624238,0.856776604341747
"149","Endotherms","Birds",44,"Laniidae+Platylophidae","Corvidae",0.0121512,0.00783826666666667,0.00196613333333333,0.0013276,0.161805963383518,0.169367318311636,34,135,0.0347528093459295,0.0111215367189314,0.0315706184214131,-0.393071198793706,-0.438446971594929,0.0453757728012227,1.37891425382227
"150","Endotherms","Birds",45,"Callaeidae","Notiomystidae",0.013737,0.0190576666666667,0.00189066666666667,0.00275233333333333,0.137633156196161,0.144421317754884,5,1,NA,NA,NA,-0.375519536205462,-0.327376547962275,-0.0481429882431872,1.6094379124341
"151","Endotherms","Birds",46,"Petroicidae","Picathartidae+Chaetopidae",0.0176794166666666,0.0171301666666667,0.00259916666666667,0.0026135,0.14694851278571,0.15263555100518,51,2,0.0494541238406074,0.0394221997226303,0.0265984909907906,-0.00643948774265368,0.031549060344467,-0.0379885480871203,3.23867845216438
"152","Endotherms","Birds",47,"Remizidae","Paridae",0.0162295833333333,0.0138325,0.00262266666666667,0.00205858333333333,0.161599229415368,0.148824336234351,11,64,0.0331182597904634,0.0323905709441799,0.00588577384714951,-0.242646715972097,-0.160283126816574,-0.0823635891555241,1.7609878105613
"153","Endotherms","Birds",48,"Macrosphenidae","Cisticolidae+Alaudidae",0.0154250666666667,0.0229028,0.00236,0.00292846666666667,0.153044052453207,0.128128372263923,18,126.8,0.078702531900632,0.081385428547579,0.01007120295267,0.214162381510654,0.391896532750934,-0.17773415124028,1.91992787866339
"154","Endotherms","Birds",49,"Donacobiidae+Bernieridae+Locustellidae","Acrocephalidae",0.0152335,0.0131180833333333,0.00225525,0.00194029166666667,0.147911351581386,0.147895080180575,34,61,0.161476055243579,0.159598998844033,0.0230816885580182,-0.0607448934989709,-0.0292286347517188,-0.0315162587472523,2.10234630969548
"155","Endotherms","Birds",50,"Phylloscopidae","Cettiidae+Erythrocercidae+Hyliidae+Aegithalidae",0.0140993333333334,0.0140991666666667,0.00193083333333333,0.00203005555555556,0.136910822745615,0.144303096763731,81,12.5,0.0934285654401267,0.0770776221742728,0.0382845209260709,-0.0498271342432382,0.00283749412688383,-0.0526646283701222,2.43883797230011
"156","Endotherms","Birds",51,"Paradoxornithidae","Sylviidae",0.0107243333333333,0.0127393333333333,0.00139783333333334,0.00185216666666667,0.130342309750911,0.145368722891249,37,34,0.0509816507299003,0.0442172445468921,0.00676440618300725,-0.280735805488019,-0.171635903146837,-0.109099902341182,0.0845573880280628
"157","Endotherms","Birds",52,"Leiothrichidae+Pellorneidae+Timaliidae","Zosteropidae",0.0114165733333333,0.0137703066666667,0.00158409333333333,0.00194592,0.138994338320151,0.1413117713521,73.8,149,0.0939094727831317,0.0975661584888086,0.0381212644879374,0.209342665196377,0.191978006887577,0.0173646583087997,0.765168265621251
"158","Endotherms","Birds",53,"Ptiliogonatidae+Hylocitreidae+Mohoidae","Bombycillidae",0.010223,0.0124773333333333,0.00156433333333333,0.00200666666666667,0.15302096579608,0.160824962598847,4,3,NA,NA,NA,-0.249015222508453,-0.199273581120926,-0.0497416413875269,0.287682072451781
"159","Endotherms","Birds",54,"Troglodytidae+Polioptilidae","Certhiidae",0.0161021111111111,0.0156496666666667,0.00227466666666666,0.00207761111111111,0.141212349683097,0.132764201220622,54.5,11,0.0786118891933326,0.0706863425542723,0.0095992906376653,0.0874521521615742,0.0257629631569262,0.0616891890046479,1.36303435330244
"160","Endotherms","Birds",55,"Mimidae","Sturnidae",0.00968046666666667,0.00910173333333333,0.00143386666666667,0.00136473333333334,0.148136796781417,0.149869304974501,34,126,0.0937473221317344,0.0730824636776937,0.0266180928071018,-0.0527964379211614,-0.0643576228506593,0.0115611849294978,1.30992138233532
"161","Endotherms","Birds",56,"Turdidae","Muscicapidae",0.0136701866666667,0.0161480266666667,0.00212613333333333,0.00239202666666667,0.155524277178037,0.14843328773458,174,344,0.126493560500681,0.126806543924544,0.0246843031362045,0.111788671670039,0.158718717725784,-0.0469300460557455,0.681586358158869
"162","Endotherms","Birds",57,"Ploceidae","Viduidae+Estrildidae",0.00836153333333333,0.0115192,0.00126093333333334,0.00191126666666667,0.150931903842053,0.165061312474831,118,93.2,0.400911104089545,0.317417626221606,0.0860776824799391,0.242616084931156,0.164927487008593,0.0776885979225627,0.821066400246027
"163","Endotherms","Birds",58,"Calcariidae","Emberizidae",0.008847,0.00876833333333333,0.001238,0.00131633333333333,0.139934441053464,0.150123550655769,6,45,NA,NA,NA,0.0613529193739959,-0.00893167198658862,0.0702845913605843,2.01490302054226
"164","Endotherms","Birds",59,"Cardinalidae","Thraupidae+Mitrospingidae",0.00702771111111111,0.00695384444444444,0.000994866666666667,0.00106222222222222,0.141556622993658,0.152882715079104,53,386,0.08697727184078,0.09478645243936,0.037191152909932,0.0622777348340708,-0.0142827710294407,0.0765605058635115,1.98554545591271
"165","Endotherms","Birds",60,"Passerellidae","Zeledoniidae+Calyptophilidae+Parulidae+Icteridae",0.01140152,0.00882681333333333,0.00161566666666667,0.00123186666666667,0.141740377977806,0.139147125416917,138,116,0.156071595080494,0.114915742094428,0.0602575063906076,0.278222657466586,0.258764030363693,0.0194586271028927,0.174566493171011
