"ECO_CODE","Lat","Lon","AnnualTemp"
60907,-18.0611877026,-57.2041430925,25.7034470419847
60148,18.0907706715,-92.3193046009,26.5473456379032
60169,4.77288950398864,-64.2940615541,21.7427090160491
61313,10.8376007103,-70.0880035242,25.7607791245435
60908,-31.095128707,-59.5422615128,18.9224475649126
81322,35.9902732326,67.2424394825,9.15605531918087
60805,-45.6633028027,-69.2233327602,8.54102945356744
60225,1.89066598090721,-77.190908871,23.8894440270473
40144,4.84690908930129,101.633650999,22.4633062708572
40145,3.19404524831962,102.702054748,26.802701432934
40146,3.93670634975715,102.307996406,26.2274587042006
60151,-8.80796131635,-35.6370519823,23.8499829857566
60152,-8.9039199318,-36.1764848272,23.8202372016214
81323,27.2813778253,48.7417175056,25.3155081067279
60153,-10.7254761731,-74.8506045093,14.5273347265038
60154,17.2276188537,-91.9872174037,24.8786334719506
11307,-21.9265775557,118.559430791,25.7805925295533
81217,40.3167357065,21.1196895708,10.1864498510427
50523,32.25541062,-93.6621606222,17.9335741486012
80432,45.2088467774,10.7216413862,12.9407505778646
80814,48.5362755584,42.696528211,7.97597894445246
60226,18.0330273309,-66.5322468074,25.8183498349835
60155,18.2553857652,-66.4659604563,23.9237325174825
50524,48.0823849368,-122.764520796,9.83035789142737
60157,-6.86156704645,-63.5294639873,26.3652249482245
60156,-4.10688750839,-67.3771124869,26.0496375239803
80433,42.6923060397,0.6489481292797,7.20394553839397
81324,37.7055381601,93.7148381483,0.515951595159516
80517,35.5328163021,102.400203259,1.34059235642069
81015,38.6560959775,97.972149873,-4.16395974875016
80434,33.5402640293,108.498749362,11.2425225131133
80518,30.5864618867,102.993102099,8.19089585790094
50525,53.3891438006,-132.219733793,6.96395933711018
10117,-19.2288866822,147.221503346,22.3946946468962
10407,-46.988329151,167.88926084,8.64271229404309
40901,23.8437515624,69.971405168,27.0721608922101
70111,-27.1230525387,-109.357143008,20.1042735042735
40147,20.834540419,105.991539361,23.980100134509
81333,24.6481075542,34.8321845319,23.0908334320968
81325,22.7794539155,44.4322208443,23.5064404884751
81326,30.3123740453,63.1500185092,20.9833338678383
10408,-41.6000775195,173.39159134,10.160290856583
60158,0.860999531884492,-65.255323736,26.658296606925
-9999,-65.2454709098,21.355047783,-18.0296738210465
80435,42.2321950872,24.2956373305,8.04061188003455
31013,-0.161040237959,29.8184660504,13.6826533890138
81327,24.0863366988,13.913945488,24.4610287917362
30905,7.81270848631402,31.4812204536,27.5654430661322
80905,30.3225447493,12.6805882603,21.9502256422918
30713,14.7722634669,14.8427195098,27.9481128076829
80607,50.6538196634,142.784548168,-0.728720213158159
70112,-13.7739907951,-172.047369329,24.7454570184984
60403,-26.324512366,-79.9626610054,16.4
61314,23.5984707401,-109.945723015,23.0269247128881
60159,10.7956989805,-73.654750276,16.5853594080338
61007,10.8186440414,-73.6629599672,5.08125426039536
30127,0.453022355593822,6.73010405326252,22.6850442477876
80436,56.6751521158,31.8411086155,4.78204292377311
81016,51.9061972228,96.410748429,-6.78569174669888
80815,51.3293656617,94.3980311245,-4.96504369538077
80519,52.4954408361,94.6150361812,-3.83102813003066
80608,62.8790033675,36.3131466185,0.970950357218533
80520,63.4335390227,9.41000738179943,4.88989035757049
81110,65.7397217718,15.5566911073,-0.373875865651745
21103,-58.9546818808,-48.0556615927,0.304324754576811
61315,-13.2822246225,-75.0863038948,14.8291248815273
80816,49.0315402875,101.296692544,-3.20109837407016
10118,-3.24313380474,129.369373955,25.116465095598
30714,-2.96551155258,35.5757234287,20.1209272467903
60160,-24.6195628664,-46.8115277597,19.3528963574522
80437,30.1969980188,105.197649458,17.2448639203643
60227,23.5622709045,-109.901920829,21.9351870176133
60307,23.4466588826,-109.930055974,18.7727946627131
60161,18.3304651137,-94.9606855873,24.0346516007533
50526,31.6744932548,-115.747169808,12.571723256663
60162,14.9617660877,-91.9610484129,24.4617608022416
60308,17.2966114133,-96.2763638404,17.80190459849
60309,17.3720388558,-98.9298118769,20.2338623488288
50302,26.5566751554,-106.717730293,15.4619063851472
50303,25.1464549624,-100.883804456,17.6528623989968
50527,38.5823322498,-120.044335811,7.32938942930434
11308,-26.200898575,139.553943647,22.3338005368823
60229,10.0899003922,-74.0583975672,27.1617132808008
60228,24.3006278712,-106.598974579,23.345401010101
51309,43.6335890169,-117.420229889,7.68713852831113
70113,-17.4171419548,-149.97203943,24.2858866736621
31318,12.4923586813,53.7998646188,25.5565622918055
60163,-2.19706797302,-71.2567937079,25.9325360002046
10119,-8.14873855528,158.3430369,25.2968842912254
30715,5.89645364645935,43.4990672441,25.8882504798993
31319,10.3034698736,49.1537608344,25.0093016040039
50201,27.9846588686,-109.585052472,23.3764385936076
51310,31.9192538388,-113.021583366,21.0701825199529
61405,2.00815247878382,-78.9323705443,25.7697825803932
81218,39.3301817594,15.6455331083,11.8190991815363
50615,46.8476313924,-54.175977715,4.82774708410068
50528,44.6026951763,-111.554256513,1.61911603947636
40149,22.221176886,109.631881248,22.118034109324
40148,13.6204061536,113.865340625,26.9
40209,11.6999136411,77.6870600191,26.3730948487326
60164,25.6297555206,-80.7440933141,23.7666536813401
81328,27.7012767157,57.3679278088,23.8048337586449
11003,-43.7021312485,170.439787888,6.56289009076215
10410,-46.1743123513,168.430717606,9.13436334016501
31014,-15.740595277,35.1070948974,22.4737020863658
81329,18.5833979837,12.8909186212,27.6551679802199
80438,45.934091916,144.332173422,2.77357708254806
80817,54.9223328002,92.5738621095,-0.101520531286859
40171,22.3892745797,120.684295161,22.766974522293
40150,10.7615483643,76.813913144,24.9704172876304
40151,10.9128307963,76.4607284362,23.4793689229967
10409,-35.9848725748,146.966619762,13.5191968187603
10803,-32.1090342955,146.827875221,17.9477040879617
81017,32.6076568518,99.2180729191,0.447995696212856
50529,30.2403456991,-84.1021017729,19.8457656683628
81219,37.1626959754,-1.93145034611,17.3549406115744
40210,13.20538385,106.172343225,25.6860144093964
50413,34.374905829,-83.768426444,15.9196916789582
10120,-8.83341129305,147.830325344,22.7059497931034
30716,-4.40234194738,35.3313267309,21.7684620152127
30717,-22.6067663566,28.5113944441,19.7972411735667
31405,-28.8608324628,31.6468213723,21.3344224924012
81220,36.8728425644,33.2929539519,11.3065009525864
61008,-30.686078572,-69.365468772,2.99069882790588
60165,-23.3018854343,-64.6769759213,18.1913358004558
40152,14.1520918342,107.687060723,21.5118565468837
61406,-16.7131409092,-40.8289639178,23.8399982961322
60909,-28.6274277013,-56.6346030291,20.7103831718111
30718,-5.72313521112,21.9466120079,24.2618017026724
50414,41.6678712715,-83.5985120373,9.16505130141944
50616,53.8523579451,-85.9016737166,-2.96126288873175
21104,-49.2814428622,67.7653160592,3.41367235742826
80439,34.751236231,127.525789683,13.4426992378741
61407,12.6130467229,-88.3068348423,27.1777723197839
30719,-17.5322305624,31.3374790238,21.0945862348048
10121,-6.71446927777,140.154986414,26.4844349588975
10122,-6.36955710376,140.815920946,26.2665499805523
60230,16.6324892068,-97.4684016986,25.8632838154808
31015,-10.2588285022,34.071850939,17.9155577398054
40211,13.5358105308,108.567810135,25.3861088526472
30128,-16.563226463,37.8337025569,24.5172626731716
60166,-9.59344991198,-70.2311122657,25.439778360808
11209,-30.0330380302,116.705843805,18.8283136380266
11210,-33.397210198,116.590058859,15.5953819325507
40153,-1.78665591063,112.919265511,26.8010850542527
81221,38.1640523306,-7.31382363425,16.5574504439645
31320,17.4594126239,44.500950487,23.8027592471261
31321,17.6326756906,43.1100816666,20.2575831969449
40212,7.78601465366054,80.8066353777,27.0988877351683
40154,6.77711332419775,80.3910089214,25.6703097405244
40155,6.97869252198792,80.8125291763,19.8231491712707
30720,-15.9604013869,-5.71680206571,18.8290540540541
31322,-30.5306228385,18.4123201195,16.5701089032556
80907,45.1714526524,132.597631734,3.99668419069492
81018,31.3221303091,68.1344097254,12.7267147903548
10123,-2.16088523994,121.775232065,25.7764133892963
10124,-2.04073025719,120.794232225,21.5269472660227
40156,5.59621434548588,120.583129779,26.5385636221702
40157,-0.429905750662,102.373411387,26.9502938225598
40158,-0.629671025435,101.337862331,26.1133729569094
40159,0.386108387313111,99.9734716061,20.6029740082722
40160,-0.754497742675,103.218812291,26.9922220150535
40304,2.42403021314855,98.3259402081,19.3018385789966
10203,-9.76073916236,119.94953274,23.938540846844
41405,0.840021102436305,110.593034621,26.9156664290805
40161,-0.886505655306,113.768977993,26.5491830377726
40162,22.7287189498,89.1800068413,26.1243758535919
41406,22.1926836354,89.6948685312,26.0599128726403
11205,-31.5275159989,115.68579736,18.0533140655106
80440,34.3589666766,134.689230184,14.2607116752817
80441,36.1871785495,138.470005778,10.5122501654533
81111,72.302791665,101.500152325,-13.6963586402212
40172,23.8520085873,120.982887963,18.7925646935817
81330,40.0174881679,85.3214503014,10.0061770978325
60167,9.29877732326296,-82.9695037588,18.7242937853107
51311,25.0881006621,-99.5017613628,22.2794680800267
51312,27.1967008604,-99.4525060971,22.3483455505295
60168,-5.9042855032,-54.4291033593,25.539075617464
80442,40.1354082889,83.1921033108,11.612453912331
10411,-42.0939890364,146.75808856,8.75631652804874
10412,-41.4095357164,147.587641081,11.4869869689203
10413,-42.1502256723,145.926792538,10.4253492726487
61316,18.821765373,-97.6093693108,16.5143127260769
40163,10.3670790438,99.2285248292,25.9976008354001
40701,27.509779818,84.3862775878,24.2606058603217
50814,31.6142841773,-96.8210851184,18.8341171851141
41304,27.3233612616,71.957624294,26.2752095617021
80818,43.2832289169,77.2516245507,4.40702815816626
80521,42.9893552738,80.4760341832,0.303082230904563
81019,42.7190194694,81.7761142228,-1.30708440732528
81331,21.1027150366,17.9851208476,20.4364141974948
81020,33.2894019498,94.796375991,-2.7689109323267
80906,31.6366654194,47.0960463725,24.0393459785688
10204,-9.20902762271,125.077500636,24.6623131292586
11309,-30.3726220621,137.443111489,19.3328340701444
60170,-3.01163154751,-47.4383974465,26.634095097188
70114,-19.6295347565,-173.437526839,24.2292682926829
40165,10.916606248,105.274043144,27.3959159659042
40164,11.62654396,104.907547183,27.4837952196382
51118,58.6855684032,-64.0619922515,-6.7581908046298
81112,55.925611418,122.160283284,-9.29710994537644
80609,50.9300676001,109.906042821,-3.24436855002375
60310,19.8291268465,-101.1564089,16.6096594340531
10708,-8.62966081906,141.421587139,26.4026415334245
60171,10.4606439648,-61.2436963984,25.7251452432825
30803,-38.5281749077,-11.285371644,10.4666666666667
10125,-9.4338556786,151.16634487,24.9915676416819
70116,-24.4066353757,-148.484529698,22.7302083333333
60232,-5.17433760397,-80.1855802884,22.8457673436433
81222,39.7081366595,13.1530809837,15.3284440709248
60173,-0.318437281757,-56.9135281724,26.5175958181818
60174,-7.52739311762,-75.9638383091,24.7412567941826
40166,27.0376755411,80.1536123891,25.3368107930585
50415,44.4738737923,-91.025296181,6.49405509444815
80610,59.4651761251,58.4359901706,-0.865268469349323
60710,-31.5558107099,-54.9677715362,18.1236969450474
80443,46.7558996936,135.204812727,1.08760906618747
60404,-40.8746483151,-72.33324139,8.24440131029812
10126,-15.899634973,167.614255009,23.7764636232075
60175,8.78115552317936,-70.838890483,20.0266999538213
60233,19.0560518525,-96.4208612983,25.1958160019574
60176,21.9911099763,-98.2930731189,23.8539334141134
60177,20.61280826,-98.403804552,18.7836522867337
30721,0.588197999258384,32.1201790859,21.8891511998136
10709,-17.21671533,130.863475666,26.65161941039
10128,-2.80172586943,133.35140803,25.9251279352317
10127,-1.27356032471,133.148479132,21.9713747645951
50530,39.9267416706,-111.337024506,3.7525374745935
81332,23.3073556461,5.95473292698163,23.2245877015698
80611,61.3285317651,75.0586817738,-2.75795232776472
30722,11.856047924,-0.9301734029,27.2092110673704
11310,-26.584985206,119.242595601,21.9018482529185
30723,-5.32821645295,15.0455600957,23.7261449632364
30129,1.07600934488227,18.0093631304,25.2112605277559
60178,-0.355480585001,-79.5005139183,24.9522785097111
80445,48.4083821532,8.24355863508308,8.69438080307299
50416,47.331965077,-91.2283090373,3.54349603162807
30130,6.99095539969121,-9.49922738275,25.6717262659741
50701,28.9538451181,-94.7845244446,20.8102026189369
81021,30.4892619526,81.004506352,-0.162116386492586
40403,32.3349164078,76.7217843495,12.1494519195802
40502,32.3632893828,76.5508880807,13.9842375326407
40167,-7.09050017886,108.227034351,22.4026784266675
40168,-6.91825251323,107.879632317,26.4352260583642
70117,-5.25677390418,-58.5887840157,28.2903225806452
50815,36.9816716925,-102.573929686,12.2474571468601
80444,56.069742847,76.9442124141,0.611210892174253
30724,-14.2774185108,22.9362017363,21.4200743403517
10414,-43.5696263468,169.697371969,9.94869729985789
50417,44.8784426046,-122.978817695,10.9652998525315
60179,14.3632067478,-61.196155233,24.1330157415079
81113,71.2142423763,-61.7205165556,-12.8664688316536
51313,42.3440628458,-108.357383899,5.01822417586632
60180,-5.58052801523,-50.8628160333,25.7331231417126
81114,69.1489727491,76.1116671802,-9.16360944996476
70204,9.54519837352205,138.19868946,27.1805309734513
10108,-1.74506534653,136.178276628,25.3239728474455
81022,29.1412702635,88.9205403998,1.76240157480315
80908,33.7823389863,120.288412663,14.1172614712309
60235,20.4515577301,-89.2165337776,25.8888412711248
60181,19.1824909759,-89.0218092697,25.6195340104719
50617,61.3285688552,-134.996050642,-3.68182076268948
80102,25.4383540443,103.041509243,15.5419869044931
80446,33.1497934004,49.2639718048,14.3860280032138
30725,-19.1371275517,31.012740273,23.0677072625049
30726,-17.2734642781,21.2277960592,21.8260329976537
30906,-18.7404073948,35.7147988941,24.9957875914837
30203,-13.9102672089,23.6269209386,21.5212802127149
30907,-13.2830248676,27.7395337909,22.1293102886558
30908,-21.4684485618,27.604028005,22.4484377465678
